datetime,Montreal
2012-10-01 12:00:00,326.6468619423902
2012-10-01 16:00:00,342.20421086736997
2012-10-01 20:00:00,329.1189685472886
2012-10-02 00:00:00,305.53188668998666
2012-10-02 04:00:00,294.8619219343061
2012-10-02 08:00:00,371.419310953415
2012-10-02 12:00:00,266.6264564050402
2012-10-02 16:00:00,317.90940679881976
2012-10-02 20:00:00,337.5039690947558
2012-10-03 00:00:00,330.4053736930991
2012-10-03 04:00:00,253.38455351339977
2012-10-03 08:00:00,402.2489553642299
2012-10-03 12:00:00,355.7820964283697
2012-10-03 16:00:00,334.8424566232904
2012-10-03 20:00:00,249.42284285954244
2012-10-04 00:00:00,328.1360589543016
2012-10-04 04:00:00,187.00338105688218
2012-10-04 08:00:00,273.37585519141015
2012-10-04 12:00:00,289.5857297149566
2012-10-04 16:00:00,271.1463528991667
2012-10-04 20:00:00,358.3906916933857
2012-10-05 00:00:00,295.0637603357972
2012-10-05 04:00:00,249.0168728718001
2012-10-05 08:00:00,317.1376497645634
2012-10-05 12:00:00,301.8598959513773
2012-10-05 16:00:00,213.14324727343467
2012-10-05 20:00:00,343.9166050625934
2012-10-06 00:00:00,291.3305006576504
2012-10-06 04:00:00,328.33068583795733
2012-10-06 08:00:00,303.500606622045
2012-10-06 12:00:00,274.4396987188133
2012-10-06 16:00:00,309.60880416486157
2012-10-06 20:00:00,288.65426901251146
2012-10-07 00:00:00,303.2492508936503
2012-10-07 04:00:00,314.21201627120405
2012-10-07 08:00:00,291.25555258236676
2012-10-07 12:00:00,301.8145499412731
2012-10-07 16:00:00,268.45010279622585
2012-10-07 20:00:00,261.6741582477801
2012-10-08 00:00:00,314.93387342789185
2012-10-08 04:00:00,341.93268243149925
2012-10-08 08:00:00,257.21964658604816
2012-10-08 12:00:00,292.5371083800917
2012-10-08 16:00:00,223.71596060616508
2012-10-08 20:00:00,358.39024578892486
2012-10-09 00:00:00,328.2488655930756
2012-10-09 04:00:00,254.7237499197525
2012-10-09 08:00:00,260.9257258165462
2012-10-09 12:00:00,328.48634239637124
2012-10-09 16:00:00,291.33261074827806
2012-10-09 20:00:00,311.0171108111706
2012-10-10 00:00:00,239.087062816713
2012-10-10 04:00:00,301.8876866778895
2012-10-10 08:00:00,271.37938836033265
2012-10-10 12:00:00,292.3589503822762
2012-10-10 16:00:00,270.51799465238105
2012-10-10 20:00:00,279.0037221612691
2012-10-11 00:00:00,290.7488711136191
2012-10-11 04:00:00,260.46187346580797
2012-10-11 08:00:00,378.32857305380713
2012-10-11 12:00:00,240.63851587045215
2012-10-11 16:00:00,305.79162517710535
2012-10-11 20:00:00,296.8065557560876
2012-10-12 00:00:00,312.4412223282452
2012-10-12 04:00:00,175.2355758858339
2012-10-12 08:00:00,207.97300318554568
2012-10-12 12:00:00,256.45389262146364
2012-10-12 16:00:00,320.44896113942957
2012-10-12 20:00:00,271.51360161292035
2012-10-13 00:00:00,268.92919962242775
2012-10-13 04:00:00,281.64594720828075
2012-10-13 08:00:00,243.6358474295475
2012-10-13 12:00:00,297.3067444532031
2012-10-13 16:00:00,287.2378485288785
2012-10-13 20:00:00,299.7634126546611
2012-10-14 00:00:00,339.1230081932264
2012-10-14 04:00:00,264.1234889570062
2012-10-14 08:00:00,276.97504342991056
2012-10-14 12:00:00,233.5891362373864
2012-10-14 16:00:00,229.17123191106396
2012-10-14 20:00:00,281.90954142907447
2012-10-15 00:00:00,284.9938008799666
2012-10-15 04:00:00,307.19959196976794
2012-10-15 08:00:00,301.6748859751235
2012-10-15 12:00:00,289.1136707808194
2012-10-15 16:00:00,349.96050044394417
2012-10-15 20:00:00,267.23957517892336
2012-10-16 00:00:00,273.40326732303686
2012-10-16 04:00:00,293.20834937622027
2012-10-16 08:00:00,232.92030966484947
2012-10-16 12:00:00,315.69877044941234
2012-10-16 16:00:00,292.5635814759056
2012-10-16 20:00:00,292.60719029095003
2012-10-17 00:00:00,308.28454734088024
2012-10-17 04:00:00,298.692523145427
2012-10-17 08:00:00,297.02836437237676
2012-10-17 12:00:00,262.93332506330097
2012-10-17 16:00:00,346.88675173018146
2012-10-17 20:00:00,220.1237142319575
2012-10-18 00:00:00,249.30286617524382
2012-10-18 04:00:00,252.18427845026977
2012-10-18 08:00:00,244.7260596281614
2012-10-18 12:00:00,204.46031681017263
2012-10-18 16:00:00,352.88412219282856
2012-10-18 20:00:00,312.35363501099715
2012-10-19 00:00:00,257.15079940628374
2012-10-19 04:00:00,311.5625701547122
2012-10-19 08:00:00,274.62454130346384
2012-10-19 12:00:00,270.97721563857095
