datetime,Montreal
2012-10-01 12:00:00,289.5257802284857
2012-10-01 16:00:00,285.25243061760864
2012-10-01 20:00:00,295.0846426806233
2012-10-02 00:00:00,294.1115269267736
2012-10-02 04:00:00,289.49951504458386
2012-10-02 08:00:00,286.5481412813896
2012-10-02 12:00:00,291.99395450212603
2012-10-02 16:00:00,291.30888964719566
2012-10-02 20:00:00,297.22717528465444
2012-10-03 00:00:00,294.21710905603743
2012-10-03 04:00:00,276.7765676617055
2012-10-03 08:00:00,275.29963180403007
2012-10-03 12:00:00,279.97254058260273
2012-10-03 16:00:00,298.63913118432083
2012-10-03 20:00:00,278.35892169648986
2012-10-04 00:00:00,290.4228394491202
2012-10-04 04:00:00,286.8081062079125
2012-10-04 08:00:00,292.8324577230261
2012-10-04 12:00:00,286.6299922253538
2012-10-04 16:00:00,278.7056858563613
2012-10-04 20:00:00,284.0722338387264
2012-10-05 00:00:00,280.82304421143215
2012-10-05 04:00:00,284.7544963434568
2012-10-05 08:00:00,284.0760485749151
2012-10-05 12:00:00,275.42165231975565
2012-10-05 16:00:00,298.8564863322351
2012-10-05 20:00:00,276.80579878359754
2012-10-06 00:00:00,298.36104614695694
2012-10-06 04:00:00,297.0059776334577
2012-10-06 08:00:00,293.83531878289654
2012-10-06 12:00:00,282.7335292257659
2012-10-06 16:00:00,294.71487229387145
2012-10-06 20:00:00,282.1769555583045
2012-10-07 00:00:00,298.7021072827328
2012-10-07 04:00:00,288.4205187089747
2012-10-07 08:00:00,281.6777246913532
2012-10-07 12:00:00,272.095973325856
2012-10-07 16:00:00,263.28311639809897
2012-10-07 20:00:00,276.901703140972
2012-10-08 00:00:00,291.81256029489515
2012-10-08 04:00:00,277.84703914024055
2012-10-08 08:00:00,277.4671941102572
2012-10-08 12:00:00,284.83151614328165
2012-10-08 16:00:00,297.826529407841
2012-10-08 20:00:00,293.9293842397883
2012-10-09 00:00:00,272.1285507591478
2012-10-09 04:00:00,262.8996802881112
2012-10-09 08:00:00,295.4572643616215
2012-10-09 12:00:00,296.85847270924444
2012-10-09 16:00:00,285.5454390678761
2012-10-09 20:00:00,273.88708660399186
2012-10-10 00:00:00,288.44018319546376
2012-10-10 04:00:00,276.8308427958869
2012-10-10 08:00:00,276.6539988015069
2012-10-10 12:00:00,287.33688507879583
2012-10-10 16:00:00,289.959750105064
2012-10-10 20:00:00,277.90731411968795
2012-10-11 00:00:00,283.68090630238606
2012-10-11 04:00:00,290.49464348116766
2012-10-11 08:00:00,287.63738817119435
2012-10-11 12:00:00,286.99138855901435
2012-10-11 16:00:00,292.680635119877
2012-10-11 20:00:00,281.10381082979615
2012-10-12 00:00:00,282.08101824485544
2012-10-12 04:00:00,251.65846981007914
2012-10-12 08:00:00,274.8325381144947
2012-10-12 12:00:00,285.8112283890827
2012-10-12 16:00:00,278.65369169270946
2012-10-12 20:00:00,278.6637357320653
2012-10-13 00:00:00,272.9698199074058
2012-10-13 04:00:00,289.3862736902363
2012-10-13 08:00:00,283.437332770575
2012-10-13 12:00:00,284.53877134625446
2012-10-13 16:00:00,264.7462538168714
2012-10-13 20:00:00,277.38653722450306
2012-10-14 00:00:00,273.3021051078587
2012-10-14 04:00:00,271.41074763458454
2012-10-14 08:00:00,267.2044454627649
2012-10-14 12:00:00,271.9470375182628
2012-10-14 16:00:00,288.7291528835352
2012-10-14 20:00:00,266.20352199863737
2012-10-15 00:00:00,295.566450408719
2012-10-15 04:00:00,282.3887456556429
2012-10-15 08:00:00,277.2330511953863
2012-10-15 12:00:00,286.0580046163003
2012-10-15 16:00:00,267.2661559030545
2012-10-15 20:00:00,274.73939898965256
2012-10-16 00:00:00,280.32872441519316
2012-10-16 04:00:00,292.783960926593
2012-10-16 08:00:00,282.09567990596935
2012-10-16 12:00:00,290.66584861100506
2012-10-16 16:00:00,284.6359015539422
2012-10-16 20:00:00,292.9063728316414
2012-10-17 00:00:00,299.60367934647616
2012-10-17 04:00:00,291.2906353482781
2012-10-17 08:00:00,279.13796162099044
2012-10-17 12:00:00,284.90344617501984
2012-10-17 16:00:00,286.0156018792007
2012-10-17 20:00:00,285.5792045555058
2012-10-18 00:00:00,287.3154864168311
2012-10-18 04:00:00,284.5628920620507
2012-10-18 08:00:00,273.832789526828
2012-10-18 12:00:00,282.9570116418487
2012-10-18 16:00:00,280.84731145355295
2012-10-18 20:00:00,277.7260310430665
2012-10-19 00:00:00,281.32600432291395
2012-10-19 04:00:00,281.7363161121048
2012-10-19 08:00:00,267.43243156436347
2012-10-19 12:00:00,290.3636426080037
2012-10-19 16:00:00,267.1564330605067
2012-10-19 20:00:00,313.9864086444346
2012-10-20 00:00:00,299.52037030520125
2012-10-20 04:00:00,282.7095502620718
2012-10-20 08:00:00,284.0464277725833
2012-10-20 12:00:00,286.4843109967612
2012-10-20 16:00:00,280.5644065962789
2012-10-20 20:00:00,287.220317605805
2012-10-21 00:00:00,284.5892751165589
2012-10-21 04:00:00,284.6738602677204
2012-10-21 08:00:00,286.8036756690705
2012-10-21 12:00:00,274.1957125221494
2012-10-21 16:00:00,285.5893208917135
2012-10-21 20:00:00,286.5009378177482
2012-10-22 00:00:00,284.0832445746374
2012-10-22 04:00:00,279.97282949487396
2012-10-22 08:00:00,292.3128864357504
2012-10-22 12:00:00,280.53083505873434
2012-10-22 16:00:00,286.6959204510461
2012-10-22 20:00:00,295.4711400006527
2012-10-23 00:00:00,282.9778763750417
2012-10-23 04:00:00,283.198220404245
2012-10-23 08:00:00,279.1879626917925
2012-10-23 12:00:00,292.80310959126626
2012-10-23 16:00:00,284.6820488534913
2012-10-23 20:00:00,296.7881443591971
2012-10-24 00:00:00,281.1551491559742
2012-10-24 04:00:00,271.76491572678515
2012-10-24 08:00:00,282.5209532204619
2012-10-24 12:00:00,277.5989885748153
2012-10-24 16:00:00,289.7855103478657
2012-10-24 20:00:00,261.13144935088974
2012-10-25 00:00:00,278.50858413030153
2012-10-25 04:00:00,273.43418311746996
2012-10-25 08:00:00,265.0847385110944
2012-10-25 12:00:00,272.88266287672553
2012-10-25 16:00:00,277.62883150072327
2012-10-25 20:00:00,282.66071058428975
2012-10-26 00:00:00,269.5062514343976
2012-10-26 04:00:00,283.3881890686758
2012-10-26 08:00:00,288.8144404008903
2012-10-26 12:00:00,280.21723980339397
2012-10-26 16:00:00,289.4212350528529
2012-10-26 20:00:00,293.8298707803442
2012-10-27 00:00:00,293.38823891537766
2012-10-27 04:00:00,297.21384101796326
2012-10-27 08:00:00,275.6576363584111
2012-10-27 12:00:00,276.9090683791116
2012-10-27 16:00:00,297.5700289846122
2012-10-27 20:00:00,297.47787734291126
2012-10-28 00:00:00,293.2047996877811
2012-10-28 04:00:00,300.4716334699896
2012-10-28 08:00:00,284.3302012783586
2012-10-28 12:00:00,288.24824755397935
2012-10-28 16:00:00,278.31612018547725
2012-10-28 20:00:00,305.1867375832807
2012-10-29 00:00:00,282.75457882824657
2012-10-29 04:00:00,280.91428005831835
2012-10-29 08:00:00,279.41663168986526
2012-10-29 12:00:00,277.6402284416563
2012-10-29 16:00:00,279.4723573827104
2012-10-29 20:00:00,281.4524765053938
2012-10-30 00:00:00,273.1215667280847
2012-10-30 04:00:00,275.9594617743254
2012-10-30 08:00:00,298.66634502961267
2012-10-30 12:00:00,289.9697072893822
2012-10-30 16:00:00,295.5201797113506
2012-10-30 20:00:00,297.6843760262917
2012-10-31 00:00:00,302.09237518246533
2012-10-31 04:00:00,272.23021819375185
2012-10-31 08:00:00,276.4070770454753
2012-10-31 12:00:00,280.8853488374229
2012-10-31 16:00:00,287.4994097790098
2012-10-31 20:00:00,290.64830521147593
2012-11-01 00:00:00,285.84491638047757
2012-11-01 04:00:00,289.2412934352085
2012-11-01 08:00:00,286.2605315102927
2012-11-01 12:00:00,280.4701386519373
2012-11-01 16:00:00,267.12893262679376
2012-11-01 20:00:00,274.8541202122253
2012-11-02 00:00:00,276.77617490421676
2012-11-02 04:00:00,278.5361814494661
2012-11-02 08:00:00,270.77369182902737
2012-11-02 12:00:00,276.0404329080206
2012-11-02 16:00:00,271.6576399422415
2012-11-02 20:00:00,279.75900314950366
2012-11-03 00:00:00,270.5924089085818
2012-11-03 04:00:00,271.07454426145523
2012-11-03 08:00:00,266.89226898863035
2012-11-03 12:00:00,275.77222474351737
2012-11-03 16:00:00,270.1476541791345
2012-11-03 20:00:00,285.63758696906586
2012-11-04 00:00:00,282.1582211199826
2012-11-04 04:00:00,277.4826239675998
2012-11-04 08:00:00,270.4863315470409
2012-11-04 12:00:00,280.32613105430477
2012-11-04 16:00:00,283.69580123792036
2012-11-04 20:00:00,279.2897430264652
2012-11-05 00:00:00,291.36044119567947
2012-11-05 04:00:00,280.90358498318034
2012-11-05 08:00:00,283.6297161561742
2012-11-05 12:00:00,276.97585534733565
2012-11-05 16:00:00,281.8848997937441
2012-11-05 20:00:00,270.55972841908397
2012-11-06 00:00:00,273.048038898333
2012-11-06 04:00:00,278.9077527432595
2012-11-06 08:00:00,274.41443000970867
2012-11-06 12:00:00,278.95027986684534
2012-11-06 16:00:00,284.4186895641118
2012-11-06 20:00:00,262.26858704100914
2012-11-07 00:00:00,264.330820372761
2012-11-07 04:00:00,272.42973256085486
2012-11-07 08:00:00,263.3498375641097
2012-11-07 12:00:00,299.27486006714685
2012-11-07 16:00:00,279.0506671805565
2012-11-07 20:00:00,273.91912869221534
2012-11-08 00:00:00,266.84892898994656
2012-11-08 04:00:00,265.6795576209381
2012-11-08 08:00:00,268.59237049290635
2012-11-08 12:00:00,270.83013488586784
2012-11-08 16:00:00,270.6835166092244
2012-11-08 20:00:00,272.0753714472497
2012-11-09 00:00:00,284.135816762308
2012-11-09 04:00:00,283.41258571674575
2012-11-09 08:00:00,273.7753033898363
2012-11-09 12:00:00,261.8245105645281
2012-11-09 16:00:00,281.38143580772936
2012-11-09 20:00:00,290.18914795791534
2012-11-10 00:00:00,285.7268014947897
2012-11-10 04:00:00,276.7869143256719
2012-11-10 08:00:00,281.4900765107
2012-11-10 12:00:00,271.6644913588856
2012-11-10 16:00:00,281.4666631761272
2012-11-10 20:00:00,271.79730439262613
2012-11-11 00:00:00,279.31216519183965
2012-11-11 04:00:00,287.62231089982146
2012-11-11 08:00:00,269.8547042766573
2012-11-11 12:00:00,266.47705597626003
2012-11-11 16:00:00,277.61128373502015
2012-11-11 20:00:00,275.0371367952444
2012-11-12 00:00:00,279.0428727883572
2012-11-12 04:00:00,271.0185668491852
2012-11-12 08:00:00,288.9386508754589
2012-11-12 12:00:00,265.32642497443686
2012-11-12 16:00:00,286.7751351601431
2012-11-12 20:00:00,271.67334798990476
2012-11-13 00:00:00,259.41707355111635
2012-11-13 04:00:00,275.2392502748263
2012-11-13 08:00:00,270.6556442236348
2012-11-13 12:00:00,265.3416400489533
2012-11-13 16:00:00,273.7166786756455
2012-11-13 20:00:00,289.73999436931
2012-11-14 00:00:00,297.61577086531406
2012-11-14 04:00:00,291.21286869086407
2012-11-14 08:00:00,280.34480991770505
2012-11-14 12:00:00,281.9319341931091
2012-11-14 16:00:00,278.1796335995119
2012-11-14 20:00:00,265.7312891443142
2012-11-15 00:00:00,262.25522569440915
2012-11-15 04:00:00,269.793851466238
2012-11-15 08:00:00,268.24233545157574
2012-11-15 12:00:00,278.6028552065035
2012-11-15 16:00:00,283.94597700231583
2012-11-15 20:00:00,281.93433366579353
2012-11-16 00:00:00,270.32066740356953
2012-11-16 04:00:00,261.8884240648976
2012-11-16 08:00:00,275.10030903225356
2012-11-16 12:00:00,278.3572903268897
2012-11-16 16:00:00,254.7306092698307
